time;V(v_ov);V(vpow_dc);
47.795;3.58985;10.4227;
47.805;3.58984;10.3878;
47.815;3.58983;10.353;
47.825;3.58982;10.3181;
47.835;3.58981;10.2833;
47.845;3.5898;10.2484;
47.855;3.58979;10.2136;
47.865;3.58979;10.1787;
47.875;3.58978;10.1438;
47.885;3.58977;10.109;
47.895;3.58976;10.0741;
47.905;3.58975;10.0392;
47.915;3.58974;10.0044;
47.925;3.58974;9.96953;
47.935;3.58973;9.9347;
47.945;3.58972;9.89982;
47.955;3.58971;9.86499;
47.965;3.58971;9.83011;
47.975;3.5897;9.79528;
47.985;3.58969;9.7604;
47.995;3.58969;9.72557;
48.005;3.58969;9.69069;
48.015;3.58968;9.65586;
48.025;3.58968;9.62098;
48.035;3.58968;9.58615;
48.045;3.58968;9.55128;
48.055;3.58968;9.51645;
48.065;3.58968;9.48157;
48.075;3.58968;9.44675;
48.085;3.58968;9.41187;
48.095;3.58968;9.37705;
48.105;3.58968;9.34217;
48.115;3.58968;9.30735;
48.125;3.58968;9.27247;
48.135;3.58968;9.23765;
48.145;3.58968;9.20278;
48.155;3.58968;9.16796;
48.165;3.58968;9.13309;
48.175;3.58968;9.09826;
48.185;3.58968;9.06339;
48.195;3.58968;9.02857;
48.205;3.58968;8.9937;
48.215;3.58968;8.95888;
48.225;3.58968;8.92402;
48.235;3.58968;8.8892;
48.245;3.58967;8.85433;
48.255;3.58967;8.81951;
48.265;3.58967;8.78465;
48.275;3.58967;8.74983;
48.285;3.58967;8.71497;
48.295;3.58967;8.68015;
48.305;3.58967;8.64529;
48.315;3.58967;8.61048;
48.325;3.58967;8.57561;
48.335;3.58967;8.5408;
48.345;3.58967;8.50594;
48.355;3.58967;8.47113;
48.365;3.58967;8.43627;
48.375;3.58967;8.40146;
48.385;3.58967;8.3666;
48.395;3.58967;8.33179;
48.405;3.58967;8.29693;
48.415;3.58967;8.26212;
48.425;3.58967;8.22727;
48.435;3.58967;8.19246;
48.445;3.58967;8.1576;
48.455;3.58967;8.1228;
48.465;3.58967;8.08794;
48.475;3.58967;8.05314;
48.485;3.58967;8.01829;
48.495;3.58967;7.98349;
48.505;3.58967;7.94863;
48.515;3.58967;7.91383;
48.525;3.58967;7.87898;
48.535;3.58966;7.84418;
48.545;3.58966;7.80933;
48.555;3.58966;7.77454;
48.565;3.58966;7.73969;
48.575;3.58966;7.70489;
48.585;3.58966;7.67004;
48.595;3.58966;7.63525;
48.605;3.58966;7.6004;
48.615;3.58966;7.56561;
48.625;3.58966;7.53077;
48.635;3.58966;7.49598;
48.645;3.58966;7.46113;
48.655;3.58966;7.42634;
48.665;3.58966;7.3915;
48.675;3.58966;7.35671;
48.685;3.58966;7.32187;
48.695;3.58966;7.28709;
48.705;3.58966;7.25225;
48.715;3.58966;7.21746;
48.725;3.58966;7.18262;
48.735;3.58966;7.14784;
48.745;3.58966;7.113;
48.755;3.58966;7.07823;
48.765;3.58966;7.04339;
48.775;3.58966;7.00861;
48.785;3.58966;6.97378;
48.795;3.58966;6.939;
48.805;3.58966;6.90417;
48.815;3.58966;6.86939;
48.825;3.58965;6.83456;
48.835;3.58965;6.79979;
48.845;3.58965;6.76496;
48.855;3.58965;6.73019;
48.865;3.58965;6.69536;
48.875;3.58965;6.6606;
48.885;3.58965;6.62577;
48.895;3.58965;6.591;
48.905;3.58965;6.55618;
48.915;3.58965;6.52142;
48.925;3.58965;6.48659;
48.935;3.58965;6.45183;
48.945;3.58965;6.41701;
48.955;3.58965;6.38225;
48.965;3.58965;6.34743;
48.975;3.58965;6.31268;
48.985;3.58965;6.27786;
48.995;3.58965;6.24311;
49.005;3.58965;6.20829;
49.015;3.58965;6.17354;
49.025;3.58965;6.13873;
49.035;3.58965;6.10398;
49.045;3.58965;6.06916;
49.055;3.58965;6.03442;
49.065;3.58965;5.99961;
49.075;3.58965;5.96487;
49.085;3.58965;5.93006;
49.095;3.58965;5.89532;
49.105;3.58965;5.86051;
49.115;3.58964;5.82578;
49.125;3.58964;5.79097;
49.135;3.58964;5.75624;
49.145;3.58964;5.72144;
49.155;3.58964;5.68671;
49.165;3.58964;5.65191;
49.175;3.58964;5.61718;
49.185;3.58964;5.58239;
49.195;3.58964;5.54766;
49.205;3.58964;5.51287;
49.215;3.58964;5.47815;
49.225;3.58965;5.44336;
49.235;3.58967;5.40864;
49.245;3.58972;5.37385;
49.255;3.58986;5.33914;
49.265;3.59027;5.30436;
49.275;3.59146;5.26965;
49.285;3.59478;5.23488;
49.295;3.60348;5.2002;
49.305;3.61753;5.16617;
49.3128;3.62918;5.13918;
49.3203;3.63969;5.11306;
49.3303;3.65282;5.07846;
49.3403;3.66482;5.04376;
49.3503;3.67575;5.00915;
49.3603;3.68556;4.97445;
49.3703;3.69428;4.93984;
49.3803;3.70194;4.90514;
49.3903;3.70854;4.87054;
49.4003;3.71414;4.83584;
49.4103;3.71874;4.80125;
49.4203;3.7224;4.76654;
49.4303;3.72513;4.73197;
49.4403;3.72698;4.69726;
49.4503;3.72798;4.66271;
49.4603;3.72818;4.628;
49.4703;3.72761;4.59349;
49.4803;3.72632;4.55878;
49.4903;3.72436;4.52445;
49.5003;3.72177;4.48967;
49.5103;3.71869;4.4669;
49.5203;3.7152;4.43114;
49.5303;3.71134;4.41205;
49.5403;3.70718;4.37675;
49.5503;3.70281;4.35998;
49.5603;3.69834;4.325;
49.5703;3.69385;4.31132;
49.5803;3.68935;4.27693;
49.5903;3.68485;4.26681;
49.6003;3.6803;4.23375;
49.6103;3.67568;4.22624;
49.6203;3.67099;4.19658;
49.6303;3.66616;4.18112;
49.6403;3.66125;4.16356;
49.6503;3.65606;4.11573;
49.6603;3.65055;4.10281;
49.6703;3.64473;4.0522;
49.6803;3.63851;4.03273;
49.6903;3.63194;3.9883;
49.7003;3.62499;3.96437;
49.7103;3.6177;3.92432;
49.7203;3.61005;3.89732;
49.7303;3.60206;3.86038;
49.7403;3.59373;3.83139;
49.7503;3.58509;3.79667;
49.7603;3.57614;3.76654;
49.7703;3.56689;3.73341;
49.7803;3.55735;3.70281;
49.7903;3.54754;3.6709;
49.8003;3.53747;3.64036;
49.8103;3.52715;3.60951;
49.8203;3.51661;3.5795;
49.8303;3.50585;3.54976;
49.8403;3.49489;3.52075;
49.8503;3.48376;3.4924;
49.8603;3.47247;3.46496;
49.8703;3.46105;3.43859;
49.8803;3.44952;3.41351;
49.8903;3.43792;3.38997;
49.9003;3.42627;3.36825;
49.9103;3.41463;3.34856;
49.9203;3.40303;3.33101;
49.9303;3.3915;3.31556;
49.9403;3.38008;3.30199;
49.9503;3.36881;3.28997;
49.9603;3.35769;3.2791;
49.9703;3.34676;3.26906;
49.9803;3.33601;3.25959;
49.9903;3.32545;3.25051;
50;3.31542;3.24201;
